External code,Slice,Phase,VendorInit,VendorTarget,InitProbs,NewProbs
A9J5Q7,0,7,B,equal,"['0.000', '1.000', '0.000']","['0.286', '0.363', '0.351']"
A9J5Q7,1,7,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.025', '0.025']"
A9J5Q7,1,7,B,C,"['0.000', '1.000', '0.000']","['0.013', '0.023', '0.964']"
A9J5Q7,1,7,B,equal,"['0.000', '1.000', '0.000']","['0.285', '0.362', '0.353']"
A9J5Q7,2,7,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.022', '0.028']"
A9J5Q7,2,7,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.042', '0.957']"
A9J5Q7,2,7,B,equal,"['0.000', '1.000', '0.000']","['0.285', '0.363', '0.352']"
A9J5Q7,3,7,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.025', '0.025']"
A9J5Q7,3,7,B,C,"['0.000', '1.000', '0.000']","['0.003', '0.029', '0.968']"
A9J5Q7,3,7,B,equal,"['0.000', '1.000', '0.000']","['0.285', '0.359', '0.356']"
A9J5Q7,4,7,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.029', '0.021']"
A9J5Q7,4,7,B,C,"['0.000', '1.000', '0.000']","['0.026', '0.022', '0.952']"
A9J5Q7,4,7,B,equal,"['0.000', '1.000', '0.000']","['0.382', '0.284', '0.334']"
A9J5Q7,5,7,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.019', '0.031']"
A9J5Q7,5,7,B,C,"['0.000', '1.000', '0.000']","['0.008', '0.041', '0.951']"
A9J5Q7,5,7,B,equal,"['0.000', '1.000', '0.000']","['0.327', '0.373', '0.299']"
A9J5Q7,6,7,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.044', '0.005']"
A9J5Q7,6,7,B,C,"['0.000', '1.000', '0.000']","['0.036', '0.014', '0.950']"
A9J5Q7,6,7,B,equal,"['0.000', '1.000', '0.000']","['0.347', '0.305', '0.348']"
A9J5Q7,7,7,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.045', '0.005']"
A9J5Q7,7,7,B,C,"['0.000', '1.000', '0.000']","['0.044', '0.006', '0.951']"
A9J5Q7,7,7,B,equal,"['0.000', '1.000', '0.000']","['0.317', '0.377', '0.306']"
A9J5Q7,8,7,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.049', '0.000']"
A9J5Q7,8,7,B,C,"['0.000', '1.000', '0.000']","['0.235', '0.051', '0.715']"
A9J5Q7,8,7,B,equal,"['0.000', '1.000', '0.000']","['0.668', '0.320', '0.013']"
A9J5Q7,9,7,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.049', '0.000']"
A9J5Q7,9,7,B,C,"['0.000', '1.000', '0.000']","['0.120', '0.005', '0.874']"
A9J5Q7,9,7,B,equal,"['0.000', '1.000', '0.000']","['0.629', '0.347', '0.024']"
A9J8W7,0,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.050', '0.000']"
A9J8W7,0,29,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.034', '0.964']"
A9J8W7,0,29,B,equal,"['0.000', '1.000', '0.000']","['0.367', '0.332', '0.301']"
A9J8W7,1,29,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.048', '0.000']"
A9J8W7,1,29,B,C,"['0.000', '1.000', '0.000']","['0.005', '0.037', '0.958']"
A9J8W7,1,29,B,equal,"['0.000', '1.000', '0.000']","['0.289', '0.353', '0.358']"
A9J8W7,2,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.049', '0.000']"
A9J8W7,2,29,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.032', '0.967']"
A9J8W7,2,29,B,equal,"['0.000', '1.000', '0.000']","['0.307', '0.352', '0.341']"
A9J8W7,3,29,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.044', '0.002']"
A9J8W7,3,29,B,C,"['0.000', '1.000', '0.000']","['0.004', '0.046', '0.951']"
A9J8W7,3,29,B,equal,"['0.000', '1.000', '0.000']","['0.355', '0.343', '0.302']"
A9J8W7,4,29,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.044', '0.002']"
A9J8W7,4,29,B,C,"['0.000', '1.000', '0.000']","['0.016', '0.033', '0.951']"
A9J8W7,4,29,B,equal,"['0.000', '1.000', '0.000']","['0.339', '0.366', '0.295']"
A9J8W7,5,29,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.046', '0.001']"
A9J8W7,5,29,B,C,"['0.000', '1.000', '0.000']","['0.008', '0.041', '0.950']"
A9J8W7,5,29,B,equal,"['0.000', '1.000', '0.000']","['0.286', '0.356', '0.358']"
A9J8W7,6,29,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.046', '0.001']"
A9J8W7,6,29,B,C,"['0.000', '1.000', '0.000']","['0.022', '0.027', '0.950']"
A9J8W7,6,29,B,equal,"['0.000', '1.000', '0.000']","['0.289', '0.374', '0.337']"
A9J8W7,7,29,B,A,"['0.001', '0.999', '0.000']","['0.973', '0.027', '0.000']"
A9J8W7,7,29,B,C,"['0.001', '0.999', '0.000']","['0.029', '0.021', '0.950']"
A9J8W7,7,29,B,equal,"['0.001', '0.999', '0.000']","['0.339', '0.372', '0.289']"
A9J8W7,8,29,B,A,"['0.003', '0.997', '0.000']","['0.964', '0.036', '0.000']"
A9J8W7,8,29,B,C,"['0.003', '0.997', '0.000']","['0.028', '0.021', '0.951']"
A9J8W7,8,29,B,equal,"['0.003', '0.997', '0.000']","['0.338', '0.368', '0.294']"
A9J8W7,9,29,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.046', '0.000']"
A9J8W7,9,29,B,C,"['0.000', '1.000', '0.000']","['0.016', '0.033', '0.951']"
A9J8W7,9,29,B,equal,"['0.000', '1.000', '0.000']","['0.380', '0.329', '0.291']"
A9J8W7,0,10,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.048', '0.000']"
A9J8W7,0,10,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.034', '0.966']"
A9J8W7,0,10,B,equal,"['0.000', '1.000', '0.000']","['0.338', '0.373', '0.289']"
A9J8W7,1,10,B,A,"['0.000', '1.000', '0.000']","['0.988', '0.011', '0.000']"
A9J8W7,1,10,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.045', '0.955']"
A9J8W7,1,10,B,equal,"['0.000', '1.000', '0.000']","['0.288', '0.336', '0.376']"
A9J8W7,2,10,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.049', '0.001']"
A9J8W7,2,10,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.047', '0.952']"
A9J8W7,2,10,B,equal,"['0.000', '1.000', '0.000']","['0.286', '0.352', '0.363']"
A9J8W7,3,10,B,A,"['0.000', '1.000', '0.000']","['0.978', '0.021', '0.000']"
A9J8W7,3,10,B,C,"['0.000', '1.000', '0.000']","['0.035', '0.015', '0.950']"
A9J8W7,3,10,B,equal,"['0.000', '1.000', '0.000']","['0.299', '0.382', '0.319']"
A9J8W7,4,10,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.038', '0.010']"
A9J8W7,4,10,B,C,"['0.000', '1.000', '0.000']","['0.011', '0.037', '0.952']"
A9J8W7,4,10,B,equal,"['0.000', '1.000', '0.000']","['0.382', '0.314', '0.303']"
A9J8W7,5,10,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.046', '0.003']"
A9J8W7,5,10,B,C,"['0.000', '1.000', '0.000']","['0.005', '0.043', '0.952']"
A9J8W7,5,10,B,equal,"['0.000', '1.000', '0.000']","['0.320', '0.330', '0.351']"
A9J8W7,6,10,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.043', '0.005']"
A9J8W7,6,10,B,C,"['0.000', '1.000', '0.000']","['0.009', '0.041', '0.950']"
A9J8W7,6,10,B,equal,"['0.000', '1.000', '0.000']","['0.294', '0.323', '0.383']"
A9J8W7,7,10,B,A,"['0.001', '0.999', '0.000']","['0.951', '0.049', '0.000']"
A9J8W7,7,10,B,C,"['0.001', '0.999', '0.000']","['0.014', '0.036', '0.950']"
A9J8W7,7,10,B,equal,"['0.001', '0.999', '0.000']","['0.336', '0.380', '0.284']"
A9J8W7,8,10,B,A,"['0.000', '1.000', '0.000']","['0.995', '0.005', '0.000']"
A9J8W7,8,10,B,C,"['0.000', '1.000', '0.000']","['0.014', '0.035', '0.951']"
A9J8W7,8,10,B,equal,"['0.000', '1.000', '0.000']","['0.333', '0.379', '0.287']"
A9J8W7,9,10,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.046', '0.000']"
A9J8W7,9,10,B,C,"['0.000', '1.000', '0.000']","['0.015', '0.010', '0.975']"
A9J8W7,9,10,B,equal,"['0.000', '1.000', '0.000']","['0.358', '0.356', '0.286']"
B0N3W8,0,28,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.024', '0.025']"
B0N3W8,0,28,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.002', '0.998']"
B0N3W8,0,28,B,equal,"['0.000', '1.000', '0.000']","['0.375', '0.288', '0.337']"
B0N3W8,1,28,B,A,"['0.000', '1.000', '0.000']","['0.959', '0.021', '0.020']"
B0N3W8,1,28,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.033', '0.967']"
B0N3W8,1,28,B,equal,"['0.000', '1.000', '0.000']","['0.314', '0.377', '0.309']"
B0N3W8,2,28,B,A,"['0.000', '1.000', '0.000']","['0.956', '0.044', '0.000']"
B0N3W8,2,28,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.045', '0.955']"
B0N3W8,2,28,B,equal,"['0.000', '1.000', '0.000']","['0.302', '0.382', '0.316']"
B0N3W8,3,28,B,A,"['0.001', '0.999', '0.000']","['0.951', '0.049', '0.000']"
B0N3W8,3,28,B,C,"['0.001', '0.999', '0.000']","['0.000', '0.045', '0.955']"
B0N3W8,3,28,B,equal,"['0.001', '0.999', '0.000']","['0.347', '0.363', '0.290']"
B0N3W8,4,28,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.048', '0.000']"
B0N3W8,4,28,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.045', '0.955']"
B0N3W8,4,28,B,equal,"['0.000', '1.000', '0.000']","['0.319', '0.382', '0.299']"
B0N3W8,5,28,B,A,"['0.001', '0.999', '0.000']","['0.965', '0.034', '0.001']"
B0N3W8,5,28,B,C,"['0.001', '0.999', '0.000']","['0.004', '0.043', '0.953']"
B0N3W8,5,28,B,equal,"['0.001', '0.999', '0.000']","['0.285', '0.343', '0.373']"
B0N3W8,6,28,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.042', '0.004']"
B0N3W8,6,28,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.041', '0.958']"
B0N3W8,6,28,B,equal,"['0.000', '1.000', '0.000']","['0.332', '0.381', '0.288']"
B0N3W8,7,28,B,A,"['0.001', '0.999', '0.000']","['0.951', '0.039', '0.010']"
B0N3W8,7,28,B,C,"['0.001', '0.999', '0.000']","['0.001', '0.045', '0.954']"
B0N3W8,7,28,B,equal,"['0.001', '0.999', '0.000']","['0.363', '0.309', '0.328']"
B0N3W8,0,15,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.023', '0.026']"
B0N3W8,0,15,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.002', '0.996']"
B0N3W8,0,15,B,equal,"['0.000', '1.000', '0.000']","['0.297', '0.360', '0.343']"
B0N3W8,1,15,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.019', '0.028']"
B0N3W8,1,15,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.038', '0.962']"
B0N3W8,1,15,B,equal,"['0.000', '1.000', '0.000']","['0.283', '0.356', '0.361']"
B0N3W8,2,15,B,A,"['0.000', '1.000', '0.000']","['0.957', '0.037', '0.006']"
B0N3W8,2,15,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.042', '0.958']"
B0N3W8,2,15,B,equal,"['0.000', '1.000', '0.000']","['0.291', '0.358', '0.351']"
B0N3W8,3,15,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.041', '0.008']"
B0N3W8,3,15,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.042', '0.958']"
B0N3W8,3,15,B,equal,"['0.000', '1.000', '0.000']","['0.334', '0.299', '0.367']"
B0N3W8,4,15,B,A,"['0.000', '1.000', '0.000']","['0.955', '0.045', '0.001']"
B0N3W8,4,15,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.043', '0.956']"
B0N3W8,4,15,B,equal,"['0.000', '1.000', '0.000']","['0.320', '0.381', '0.298']"
B0N3W8,5,15,B,A,"['0.000', '1.000', '0.000']","['0.964', '0.036', '0.000']"
B0N3W8,5,15,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.042', '0.955']"
B0N3W8,5,15,B,equal,"['0.000', '1.000', '0.000']","['0.366', '0.325', '0.309']"
B0N3W8,6,15,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.040', '0.009']"
B0N3W8,6,15,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.047', '0.951']"
B0N3W8,6,15,B,equal,"['0.000', '1.000', '0.000']","['0.370', '0.293', '0.338']"
B0N3W8,7,15,B,A,"['0.001', '0.999', '0.000']","['0.952', '0.046', '0.002']"
B0N3W8,7,15,B,C,"['0.001', '0.999', '0.000']","['0.008', '0.041', '0.951']"
B0N3W8,7,15,B,equal,"['0.001', '0.999', '0.000']","['0.332', '0.381', '0.287']"
B2D9O2,0,29,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.038', '0.008']"
B2D9O2,0,29,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.046', '0.953']"
B2D9O2,0,29,B,equal,"['0.000', '1.000', '0.000']","['0.301', '0.376', '0.323']"
B2D9O2,1,29,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.045', '0.000']"
B2D9O2,1,29,B,C,"['0.000', '1.000', '0.000']","['0.040', '0.008', '0.952']"
B2D9O2,1,29,B,equal,"['0.000', '1.000', '0.000']","['0.294', '0.342', '0.364']"
B2D9O2,2,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.048', '0.002']"
B2D9O2,2,29,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.044', '0.955']"
B2D9O2,2,29,B,equal,"['0.000', '1.000', '0.000']","['0.295', '0.346', '0.360']"
B2D9O2,3,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.040', '0.010']"
B2D9O2,3,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.002', '0.998']"
B2D9O2,3,29,B,equal,"['0.000', '1.000', '0.000']","['0.294', '0.324', '0.383']"
B2D9O2,4,29,B,A,"['0.000', '1.000', '0.000']","['0.956', '0.042', '0.002']"
B2D9O2,4,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.035', '0.965']"
B2D9O2,4,29,B,equal,"['0.000', '1.000', '0.000']","['0.381', '0.299', '0.320']"
B2D9O2,5,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.017', '0.033']"
B2D9O2,5,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.021', '0.979']"
B2D9O2,5,29,B,equal,"['0.000', '1.000', '0.000']","['0.341', '0.355', '0.304']"
B2D9O2,6,29,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.044', '0.003']"
B2D9O2,6,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.044', '0.956']"
B2D9O2,6,29,B,equal,"['0.000', '1.000', '0.000']","['0.326', '0.296', '0.378']"
B2D9O2,7,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.018', '0.032']"
B2D9O2,7,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.041', '0.959']"
B2D9O2,7,29,B,equal,"['0.000', '1.000', '0.000']","['0.285', '0.350', '0.365']"
B2D9O2,8,29,B,A,"['0.000', '1.000', '0.000']","['0.959', '0.040', '0.001']"
B2D9O2,8,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.046', '0.954']"
B2D9O2,8,29,B,equal,"['0.000', '1.000', '0.000']","['0.283', '0.360', '0.357']"
B2D9O2,9,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.020', '0.029']"
B2D9O2,9,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.027', '0.973']"
B2D9O2,9,29,B,equal,"['0.000', '1.000', '0.000']","['0.287', '0.351', '0.362']"
B2D9O2,0,13,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.049', '0.000']"
B2D9O2,0,13,B,C,"['0.000', '1.000', '0.000']","['0.005', '0.038', '0.957']"
B2D9O2,0,13,B,equal,"['0.000', '1.000', '0.000']","['0.317', '0.380', '0.303']"
B2D9O2,1,13,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.049', '0.001']"
B2D9O2,1,13,B,C,"['0.000', '1.000', '0.000']","['0.016', '0.013', '0.971']"
B2D9O2,1,13,B,equal,"['0.000', '1.000', '0.000']","['0.333', '0.363', '0.305']"
B2D9O2,2,13,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.046', '0.003']"
B2D9O2,2,13,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.049', '0.950']"
B2D9O2,2,13,B,equal,"['0.000', '1.000', '0.000']","['0.305', '0.324', '0.372']"
B2D9O2,3,13,B,A,"['0.000', '1.000', '0.000']","['0.956', '0.029', '0.016']"
B2D9O2,3,13,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.048', '0.952']"
B2D9O2,3,13,B,equal,"['0.000', '1.000', '0.000']","['0.287', '0.366', '0.347']"
B2D9O2,4,13,B,A,"['0.000', '1.000', '0.000']","['0.982', '0.017', '0.000']"
B2D9O2,4,13,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.047', '0.952']"
B2D9O2,4,13,B,equal,"['0.000', '1.000', '0.000']","['0.378', '0.318', '0.304']"
B2D9O2,5,13,B,A,"['0.000', '1.000', '0.000']","['0.954', '0.023', '0.023']"
B2D9O2,5,13,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.008', '0.991']"
B2D9O2,5,13,B,equal,"['0.000', '1.000', '0.000']","['0.307', '0.378', '0.314']"
B2D9O2,6,13,B,A,"['0.000', '1.000', '0.000']","['0.971', '0.024', '0.005']"
B2D9O2,6,13,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.025', '0.975']"
B2D9O2,6,13,B,equal,"['0.000', '1.000', '0.000']","['0.344', '0.306', '0.350']"
B2D9O2,7,13,B,A,"['0.000', '1.000', '0.000']","['0.953', '0.044', '0.002']"
B2D9O2,7,13,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.047', '0.953']"
B2D9O2,7,13,B,equal,"['0.000', '1.000', '0.000']","['0.285', '0.348', '0.367']"
B2D9O2,8,13,B,A,"['0.000', '1.000', '0.000']","['0.962', '0.036', '0.002']"
B2D9O2,8,13,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.009', '0.991']"
B2D9O2,8,13,B,equal,"['0.000', '1.000', '0.000']","['0.287', '0.352', '0.362']"
B2D9O2,9,13,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.047', '0.002']"
B2D9O2,9,13,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.005', '0.995']"
B2D9O2,9,13,B,equal,"['0.000', '1.000', '0.000']","['0.379', '0.312', '0.309']"
B2F4K5,0,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.045', '0.005']"
B2F4K5,0,29,B,C,"['0.000', '1.000', '0.000']","['0.034', '0.013', '0.953']"
B2F4K5,0,29,B,equal,"['0.000', '1.000', '0.000']","['0.375', '0.339', '0.286']"
B2F4K5,1,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.028', '0.022']"
B2F4K5,1,29,B,C,"['0.000', '1.000', '0.000']","['0.030', '0.019', '0.951']"
B2F4K5,1,29,B,equal,"['0.000', '1.000', '0.000']","['0.287', '0.363', '0.350']"
B2F4K5,2,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.023', '0.027']"
B2F4K5,2,29,B,C,"['0.000', '1.000', '0.000']","['0.010', '0.037', '0.952']"
B2F4K5,2,29,B,equal,"['0.000', '1.000', '0.000']","['0.285', '0.361', '0.355']"
B2F4K5,3,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.023', '0.027']"
B2F4K5,3,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.045', '0.955']"
B2F4K5,3,29,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.363', '0.353']"
B2F4K5,4,29,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.047', '0.001']"
B2F4K5,4,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.028', '0.971']"
B2F4K5,4,29,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.340', '0.376']"
B2F4K5,5,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.049', '0.000']"
B2F4K5,5,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.047', '0.953']"
B2F4K5,5,29,B,equal,"['0.000', '1.000', '0.000']","['0.339', '0.284', '0.377']"
B2F4K5,6,29,B,A,"['0.000', '1.000', '0.000']","['0.955', '0.045', '0.000']"
B2F4K5,6,29,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.049', '0.951']"
B2F4K5,6,29,B,equal,"['0.000', '1.000', '0.000']","['0.298', '0.344', '0.358']"
B2F4K5,7,29,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.033', '0.017']"
B2F4K5,7,29,B,C,"['0.000', '1.000', '0.000']","['0.004', '0.044', '0.952']"
B2F4K5,7,29,B,equal,"['0.000', '1.000', '0.000']","['0.379', '0.304', '0.317']"
B2F4K5,8,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.029', '0.019']"
B2F4K5,8,29,B,C,"['0.000', '1.000', '0.000']","['0.048', '0.001', '0.951']"
B2F4K5,8,29,B,equal,"['0.000', '1.000', '0.000']","['0.314', '0.354', '0.332']"
B2F4K5,9,29,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.049', '0.000']"
B2F4K5,9,29,B,C,"['0.000', '1.000', '0.000']","['0.030', '0.020', '0.950']"
B2F4K5,9,29,B,equal,"['0.000', '1.000', '0.000']","['0.375', '0.332', '0.292']"
B2F4K5,0,10,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.045', '0.005']"
B2F4K5,0,10,B,C,"['0.000', '1.000', '0.000']","['0.030', '0.019', '0.951']"
B2F4K5,0,10,B,equal,"['0.000', '1.000', '0.000']","['0.332', '0.366', '0.302']"
B2F4K5,1,10,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.032', '0.018']"
B2F4K5,1,10,B,C,"['0.000', '1.000', '0.000']","['0.029', '0.018', '0.954']"
B2F4K5,1,10,B,equal,"['0.000', '1.000', '0.000']","['0.379', '0.335', '0.286']"
B2F4K5,2,10,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.026', '0.024']"
B2F4K5,2,10,B,C,"['0.000', '1.000', '0.000']","['0.002', '0.048', '0.950']"
B2F4K5,2,10,B,equal,"['0.000', '1.000', '0.000']","['0.286', '0.364', '0.350']"
B2F4K5,3,10,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.022', '0.028']"
B2F4K5,3,10,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.047', '0.953']"
B2F4K5,3,10,B,equal,"['0.000', '1.000', '0.000']","['0.285', '0.362', '0.353']"
B2F4K5,4,10,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.031', '0.019']"
B2F4K5,4,10,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.048', '0.951']"
B2F4K5,4,10,B,equal,"['0.000', '1.000', '0.000']","['0.310', '0.378', '0.312']"
B2F4K5,5,10,B,A,"['0.000', '1.000', '0.000']","['0.973', '0.026', '0.000']"
B2F4K5,5,10,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.044', '0.956']"
B2F4K5,5,10,B,equal,"['0.000', '1.000', '0.000']","['0.298', '0.380', '0.322']"
B2F4K5,6,10,B,A,"['0.000', '1.000', '0.000']","['0.963', '0.036', '0.000']"
B2F4K5,6,10,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.049', '0.951']"
B2F4K5,6,10,B,equal,"['0.000', '1.000', '0.000']","['0.301', '0.377', '0.322']"
B2F4K5,7,10,B,A,"['0.000', '1.000', '0.000']","['0.952', '0.042', '0.006']"
B2F4K5,7,10,B,C,"['0.000', '1.000', '0.000']","['0.014', '0.035', '0.952']"
B2F4K5,7,10,B,equal,"['0.000', '1.000', '0.000']","['0.324', '0.361', '0.315']"
B2F4K5,8,10,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.037', '0.013']"
B2F4K5,8,10,B,C,"['0.000', '1.000', '0.000']","['0.040', '0.009', '0.951']"
B2F4K5,8,10,B,equal,"['0.000', '1.000', '0.000']","['0.324', '0.299', '0.377']"
B2F4K5,9,10,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.049', '0.000']"
B2F4K5,9,10,B,C,"['0.000', '1.000', '0.000']","['0.038', '0.012', '0.950']"
B2F4K5,9,10,B,equal,"['0.000', '1.000', '0.000']","['0.376', '0.335', '0.288']"
B3D0N1,0,24,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.050', '0.000']"
B3D0N1,0,24,B,C,"['0.000', '1.000', '0.000']","['0.020', '0.030', '0.950']"
B3D0N1,0,24,B,equal,"['0.000', '1.000', '0.000']","['0.240', '0.373', '0.387']"
B3D0N1,1,24,B,A,"['0.000', '1.000', '0.000']","['0.951', '0.046', '0.003']"
B3D0N1,1,24,B,C,"['0.000', '1.000', '0.000']","['0.042', '0.007', '0.951']"
B3D0N1,1,24,B,equal,"['0.000', '1.000', '0.000']","['0.382', '0.307', '0.311']"
B3D0N1,2,24,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.021', '0.029']"
B3D0N1,2,24,B,C,"['0.000', '1.000', '0.000']","['0.000', '0.049', '0.951']"
B3D0N1,2,24,B,equal,"['0.000', '1.000', '0.000']","['0.284', '0.367', '0.350']"
B3D0N1,3,24,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.050', '0.000']"
B3D0N1,3,24,B,C,"['0.000', '1.000', '0.000']","['0.013', '0.011', '0.976']"
B3D0N1,3,24,B,equal,"['0.000', '1.000', '0.000']","['0.291', '0.383', '0.326']"
B3D0N1,4,24,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.021', '0.029']"
B3D0N1,4,24,B,C,"['0.000', '1.000', '0.000']","['0.004', '0.046', '0.950']"
B3D0N1,4,24,B,equal,"['0.000', '1.000', '0.000']","['0.289', '0.345', '0.366']"
B3D0N1,5,24,B,A,"['0.000', '1.000', '0.000']","['0.969', '0.031', '0.000']"
B3D0N1,5,24,B,C,"['0.000', '1.000', '0.000']","['0.019', '0.030', '0.951']"
B3D0N1,5,24,B,equal,"['0.000', '1.000', '0.000']","['0.299', '0.343', '0.358']"
B3D0N1,6,24,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.049', '0.001']"
B3D0N1,6,24,B,C,"['0.000', '1.000', '0.000']","['0.001', '0.048', '0.951']"
B3D0N1,6,24,B,equal,"['0.000', '1.000', '0.000']","['0.215', '0.386', '0.399']"
B3D0N1,7,24,B,A,"['0.000', '1.000', '0.000']","['0.980', '0.020', '0.000']"
B3D0N1,7,24,B,C,"['0.000', '1.000', '0.000']","['0.032', '0.018', '0.950']"
B3D0N1,7,24,B,equal,"['0.000', '1.000', '0.000']","['0.515', '0.260', '0.225']"
B3D0N1,8,24,B,A,"['0.000', '1.000', '0.000']","['0.950', '0.050', '0.000']"
B3D0N1,8,24,B,C,"['0.000', '1.000', '0.000']","['0.010', '0.039', '0.951']"
